STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS METEOROLOJÝ MÜDÜRLÜÐÜ
EARTHQUAKE DATE         : 2017/07/20 22:31:09 (GMT)
EPICENTER COORDINATES   : 36.91980N-27.44350E
EARTHQUAKE DEPTH (km)   : 19.44
EARTHQUAKE MAGNITUDE    : 6.5 Mw
STATION ID              : 4806
STATION COORDINATES     : 37.30253N-27.78054E
STATION ALTITUDE (m)    : 52
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 101126
RECORD TIME             : 20/07/2017 22:30:59.000000 (GMT)
NUMBER OF DATA          : 9166
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 58.542232 (E-W) 59.994425 (U-D) 25.542791
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.016112     -0.009356     0.003119
    0.005457      0.009875     0.001819
   -0.002859      0.007536     0.002599
   -0.008056      0.009615     0.002079
   -0.007796      0.005717    -0.002599
   -0.015852     -0.004678    -0.005977
   -0.010135     -0.020270    -0.001819
   -0.012474     -0.020530     0.003119
   -0.015593     -0.004158     0.002599
    0.006497     -0.014293     0.002339
    0.015593     -0.011175     0.007017
    0.012994     -0.002859     0.006757
    0.007796     -0.000520     0.006757
    0.010915     -0.008056     0.011175
    0.008836     -0.012994     0.009356
    0.001819     -0.009356     0.006237
    0.004418     -0.023909    -0.004678
    0.006497     -0.026507    -0.015333
    0.009615     -0.020011    -0.015073
    0.007796     -0.012214    -0.009615
    0.008316     -0.006497    -0.001299
    0.007277      0.000520     0.002339
    0.007536      0.012994     0.009615
    0.003898      0.012994     0.006757
   -0.006497      0.004158     0.002339
   -0.001299     -0.007017     0.009875
    0.003898     -0.018191     0.009356
    0.008316     -0.024169     0.008836
    0.009875     -0.021310     0.001819
    0.001040     -0.020270    -0.004418
    0.001559     -0.015852    -0.004158
    0.011694     -0.005717    -0.005457
    0.018451      0.002339    -0.001559
    0.017152     -0.001299     0.004938
    0.002339     -0.002859     0.010915
   -0.014813      0.004938     0.005198
   -0.024948      0.002599    -0.004158
   -0.018971      0.004418    -0.006237
    0.008316      0.008836    -0.004938
    0.016892      0.004678    -0.002339
    0.015593     -0.016632     0.002859
    0.000260     -0.024948     0.010135
   -0.013773     -0.016372     0.008316
   -0.002339     -0.013514     0.004678
    0.004418     -0.012734    -0.000260
    0.012474     -0.011435    -0.005457
   -0.002859     -0.000520    -0.004678
   -0.005977     -0.004678    -0.005457
    0.002079     -0.006237    -0.001559
   -0.004678     -0.007796     0.005457
   -0.003119     -0.010915     0.012214
   -0.006757     -0.016632     0.012994
    0.004418     -0.020530     0.007796
    0.000780      0.001559     0.006497
   -0.003898     -0.006497     0.010395
    0.007277     -0.023389     0.009875
   -0.002339     -0.038722    -0.002079
   -0.008056     -0.043659    -0.006497
    0.001299     -0.019231    -0.006237
    0.015073      0.012994    -0.009875
    0.023649      0.033004    -0.009096
    0.021050      0.016632    -0.005198
    0.003898      0.000260     0.000000
   -0.005457     -0.020011     0.005717
   -0.001299     -0.024428     0.009356
    0.001559     -0.018451     0.005977
    0.012214     -0.011694     0.003119
    0.028846     -0.005717     0.000260
    0.033784     -0.009615     0.003119
    0.028327      0.004158     0.011435
    0.011175     -0.013254     0.013773
   -0.019491     -0.016112     0.012994
   -0.028327      0.001819    -0.002859
   -0.018191      0.016892    -0.015852
    0.006497      0.020011    -0.014553
    0.016892     -0.001040    -0.008576
    0.001559     -0.003378     0.002859
   -0.005198     -0.022090     0.009356
   -0.014813     -0.021570     0.009356
   -0.007796     -0.011175     0.003898
    0.006757     -0.001819     0.001040
    0.013773     -0.003638     0.000000
    0.018191     -0.021830     0.002079
    0.001040     -0.002599     0.004938
   -0.014033     -0.016632     0.002859
   -0.015073     -0.020790     0.006757
   -0.010655     -0.001559     0.003119
   -0.011435     -0.000520    -0.002859
   -0.002079     -0.008576    -0.003378
    0.005457     -0.035603    -0.000520
   -0.003378     -0.028846     0.009615
   -0.001819     -0.026507     0.012474
    0.002599     -0.015852     0.011954
    0.009096      0.003638     0.002859
    0.012734      0.005198    -0.008576
    0.016372      0.013254    -0.009615
    0.020270     -0.002339    -0.004938
    0.012994      0.000520    -0.000260
    0.011435     -0.008836    -0.001040
    0.002079     -0.022090     0.004938
    0.001559     -0.010915     0.009096
    0.003638     -0.019491     0.010915
   -0.005717     -0.012734     0.013514
   -0.003638     -0.014293     0.004678
   -0.008836     -0.008836    -0.003638
   -0.003378     -0.001299    -0.008056
    0.004158     -0.004158    -0.005457
   -0.005457      0.005977    -0.007017
   -0.005457     -0.012734    -0.012734
   -0.007536     -0.008576    -0.013773
    0.015073      0.011694    -0.013773
    0.048077      0.001559    -0.003119
    0.042620     -0.013773     0.014813
    0.022869     -0.025208     0.027287
   -0.003638     -0.028327     0.028327
   -0.022869     -0.028586     0.024428
   -0.027287     -0.008576     0.014553
   -0.018451      0.013514     0.001040
   -0.003378      0.017412    -0.005717
    0.000520      0.006757    -0.009615
   -0.001299     -0.008316    -0.011175
   -0.007796     -0.018451    -0.011954
